Normal_char_score,Normal_char_hit_count,Normal_char_max_score,Normal_word_score,Normal_word_hit_count,Normal_word_max_score,SQL_Injection_char_score,SQL_Injection_char_hit_count,SQL_Injection_char_max_score,SQL_Injection_word_score,SQL_Injection_word_hit_count,SQL_Injection_word_max_score,Cross_Site_Scripting_char_score,Cross_Site_Scripting_char_hit_count,Cross_Site_Scripting_char_max_score,Cross_Site_Scripting_word_score,Cross_Site_Scripting_word_hit_count,Cross_Site_Scripting_word_max_score,PortScan_char_score,PortScan_char_hit_count,PortScan_char_max_score,PortScan_word_score,PortScan_word_hit_count,PortScan_word_max_score,Normal_total,SQL_Injection_total,Cross_Site_Scripting_total,PortScan_total,top_class_score,second_class_score,score_margin,sqli_minus_xss,xss_minus_sqli,portscan_minus_max_web
0.0,0,0.0,0.9038756739617146,4,0.31533265135314426,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9038756739617146,0.0,0.0,0.0,0.9038756739617146,0.0,0.9038756739617146,0.0,0.0,0.0
0.0,0,0.0,0.7520823564148498,4,0.31557125882263454,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.16045717034164803,2,0.08685511997715623,0.7520823564148498,0.0,0.0,0.16045717034164803,0.7520823564148498,0.16045717034164803,0.5916251860732018,0.0,0.0,0.16045717034164803
0.0,0,0.0,0.8838749501757692,4,0.2918769473888808,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8838749501757692,0.0,0.0,0.0,0.8838749501757692,0.0,0.8838749501757692,0.0,0.0,0.0
0.4636299384727927,12,0.048910880339934064,1.453200528193456,15,0.31850625054177945,0.0,0,0.0,0.05248624565750528,1,0.05248624565750528,0.0,0,0.0,0.05248624565750528,1,0.05248624565750528,0.0,0,0.0,0.9747762401899707,18,0.06760991155416798,1.9168304666662486,0.05248624565750528,0.05248624565750528,0.9747762401899707,1.9168304666662486,0.9747762401899707,0.9420542264762779,0.0,0.0,0.9222899945324654
4.745780210668182,90,0.07030060625443134,5.255141156006757,62,0.17238589039535973,8.666534278915645,225,0.08008006305913891,5.638358154765005,64,0.19598224829839736,0.0,0,0.0,0.9566553963695762,8,0.1427667679010656,0.02743276210911462,1,0.02743276210911462,1.0894410781693276,19,0.1320431641769794,10.00092136667494,14.30489243368065,0.9566553963695762,1.1168738402784422,14.30489243368065,10.00092136667494,4.30397106700571,13.348237037311073,-13.348237037311073,-13.188018593402207
0.0,0,0.0,0.8873792222883317,4,0.27689967875322474,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8873792222883317,0.0,0.0,0.0,0.8873792222883317,0.0,0.8873792222883317,0.0,0.0,0.0
0.0,0,0.0,0.7706339645073517,4,0.29266426264844825,0.0,0,0.0,0.4073791080293024,3,0.13591433164232566,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.7706339645073517,0.4073791080293024,0.0,0.0,0.7706339645073517,0.4073791080293024,0.3632548564780493,0.4073791080293024,-0.4073791080293024,-0.4073791080293024
0.08929664189758793,2,0.04466305227958266,0.7262671873843608,5,0.3140617631062113,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1902293979907722,2,0.09583187315655696,0.8155638292819487,0.0,0.0,0.1902293979907722,0.8155638292819487,0.1902293979907722,0.6253344312911765,0.0,0.0,0.1902293979907722
0.0,0,0.0,0.8824560480174894,4,0.28959404917346226,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8824560480174894,0.0,0.0,0.0,0.8824560480174894,0.0,0.8824560480174894,0.0,0.0,0.0
0.02336548375791759,1,0.02336548375791759,0.5669079989709471,5,0.20367625570799294,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.04855686312362583,2,0.024479353046646616,0.2681206927520037,4,0.10971377234587812,0.5902734827288647,0.0,0.0,0.3166775558756295,0.5902734827288647,0.3166775558756295,0.2735959268532352,0.0,0.0,0.3166775558756295
